Ticker,forwardPE,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,marketCapLevel_high,marketCapLevel_low,marketCapLevel_mid,growthValueType_growth,growthValueType_neutral,growthValueType_value
HOMB,13.507042,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
H,33.812656,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
GATX,19.031515,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
SXT,28.033428,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
UMBF,11.459741,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
ENR,6.3966007,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
AMED,18.96673,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
B,8.925118,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
MFA,5.911043,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
UNIT,10.812499,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SFM,38.40238,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
EGP,36.071575,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
NEU,25.238962,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CATY,10.710214,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
GNRC,15.929964,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
SMG,15.162737,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
VRNT,6.2019234,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
DECK,17.234953,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
PFGC,15.568383,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
BOKF,11.312942,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
AVA,14.6589155,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
DOC,70.14,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
WEN,11.038462,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
VMI,18.01896,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
AWI,22.71491,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
HCSG,17.42262,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
BKH,13.984224,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
SPB,9.653311,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
SSD,18.966608,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ERIE,26.797014,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
KBR,13.610825,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
CBU,14.974161,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
NYT,26.540867,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ACHC,6.1880107,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
ONB,10.949238,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
FTDR,18.105095,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
GEO,16.943037,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
CHH,18.540655,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FFBC,9.983673,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
MTCH,12.891129,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AIT,22.14191,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
EQH,7.556017,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SKYW,12.277843,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
NHI,22.917196,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
REXR,28.221376,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
BTU,4.9608207,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
FCN,18.293142,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
BDC,14.569934,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
FHB,14.751515,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
WCC,12.393375,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
SSB,11.914922,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
URBN,17.896105,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
SHOO,8.539604,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
WTM,19.88889,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
NWE,14.580111,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
LANC,23.997185,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
QLYS,23.341845,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
FULT,10.016854,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
BOX,19.715054,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
CXW,26.053572,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
COLM,14.976634,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
RLI,11.47257,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
ATGE,18.06839,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
KWR,13.726083,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
STAG,42.09091,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
XHR,43.172417,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
VC,9.888093,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CRS,31.483397,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
UNF,22.044342,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
TEX,8.808823,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
DKS,12.332659,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
NTB,10.032258,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
COLB,8.863469,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
BYD,11.593799,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
IDCC,45.942028,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
GLNG,21.692709,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
EXPO,36.81043,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
STRA,14.992806,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
KFY,13.046555,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
FUL,12.638709,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
EPC,7.591954,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
DY,24.969484,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
DLX,4.676558,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
MUSA,15.7877655,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
TGNA,8.512563,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
OII,11.058824,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
CARG,16.994846,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
WAFD,8.569971,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
ESGR,8.4055,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
SFNC,11.888889,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
EE,24.868,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
DRH,16.787233,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
CVLT,47.838463,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
GTLS,12.415617,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
UE,47.6875,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
CVBF,13.810714,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SNX,9.772515,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
CMC,10.787234,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CPA,6.426532,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
CRUS,15.833333,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
PLAY,7.0295696,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
MC,24.58298,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
TNET,15.253704,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
OMF,7.632565,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
RH,15.374798,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AIN,17.781818,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AN,10.414331,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
GHC,19.564693,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
JJSF,19.243464,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
CAKE,15.585365,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
MGEE,22.224987,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
ORA,35.16222,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
CVCO,18.225973,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NOVT,34.05277,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
SAM,18.565767,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
PCTY,26.008368,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
INDB,12.703095,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
LBRDA,16.074326,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
TEN,2.3300133,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
AKR,51.025642,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
HALO,11.123966,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
FRME,10.689265,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
WDFC,40.157284,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ITRI,24.971718,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
TRNO,36.490856,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
THC,13.669284,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
TRMK,11.216772,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
ABM,13.139344,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
AEIS,25.576305,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
AX,9.950819,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
WTS,27.439798,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
KBH,5.9978023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CWT,20.46087,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
AWR,23.969513,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
MORN,33.569214,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
HOPE,8.808332,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ESRT,50.11765,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
CNMD,12.272727,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
SKT,34.636364,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
UFPI,13.677353,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
DORM,17.014606,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
GNW,7.6500006,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
BRC,14.23935,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
FELE,20.140879,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
SBH,5.2787356,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
AXL,9.197917,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
SLGN,13.283816,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
TMHC,6.4101186,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
BLD,13.715303,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
BANR,12.928718,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
IRDM,30.041668,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ACAD,26.90244,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
EXLS,25.15873,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
NWN,14.192984,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
ABCB,12.578528,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
SAIA,16.481203,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
PBH,18.199162,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
EAT,27.339518,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
PDCO,12.43254,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
FIX,28.658329,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
RNST,14.369685,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
TOWN,13.457365,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
TPH,6.9427314,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FBP,11.457866,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
GBX,9.299,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ENSG,24.199512,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
OTTR,14.1740675,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
LCII,13.603524,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
HNI,13.939654,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
WOR,22.081522,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
WING,83.16304,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CVNA,143.91278,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CADE,10.947736,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
PLXS,17.356411,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
LAD,9.590017,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
SANM,13.308446,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
GIII,5.58396,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
IOSP,14.156549,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
SEM,6.8274336,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
POWI,38.328945,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
KALU,14.544954,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
IVR,2.632653,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
MATX,11.386,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
IGT,15.08,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
PSMT,18.415539,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
BL,24.775331,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
PPBI,16.564394,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
RRR,19.955101,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
SCL,13.959458,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
DNOW,17.767859,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
NSIT,12.261141,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ALRM,26.336283,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
PRAA,7.1380954,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ESE,38.285862,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
MWA,18.93077,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
MLI,14.771698,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
HMN,11.573171,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SFBS,15.053359,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SPSC,36.95641,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
FCPT,24.263159,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SHAK,111.00885,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
AROC,17.38,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
LTC,18.041025,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
FN,21.300814,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
NWS,32.777493,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FCF,11.230769,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
UVE,11.76652,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
PAG,12.257925,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ADC,40.983513,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
NE,8.637463,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
FIBK,11.434958,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
BJRI,29.086668,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
WD,14.3305,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
MTH,3.1044364,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
BLDR,10.057082,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
PRGS,11.537366,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
PFS,8.037559,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
HUBG,14.228215,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
HTH,19.653847,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
NWBI,12.333333,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
WABC,11.278161,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CFFN,11.647059,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
NBTB,12.495601,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SPXC,25.80238,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
HLI,25.820475,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
STBA,12.557947,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
APAM,11.193029,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
FSS,27.05362,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
EIG,12.637096,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
LZB,12.277449,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
AAT,28.375,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
GME,-3009.6301,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
CENTA,13.360995,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
NMIH,8.255766,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
BMI,50.72449,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
EVTC,11.506134,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
TTMI,18.340305,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
CTRE,21.635338,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
FIZZ,22.480583,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
ABG,8.844348,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CPK,19.3008,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
NPO,25.176394,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
IMAX,21.6063,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
PRK,18.932417,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
WSFS,12.789101,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
SCS,9.421053,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
WHD,14.348623,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
KTOS,67.059326,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
ALEX,30.081966,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
CALM,30.127329,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
ROCK,12.8966255,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
CAL,3.0611355,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
BRKL,9.842592,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
AAON,27.360308,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
OSIS,23.449644,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ANF,7.4557195,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
USNA,12.411895,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
ICFI,10.66191,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
MEDP,24.459969,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
CROX,8.038023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
RPD,10.367522,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
TNC,12.066037,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
DIN,4.4562287,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
RWT,6.847059,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
BCC,8.7212,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
GEF,13.379667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
GTX,8.073644,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
KRG,65.35715,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
NSA,40.141174,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
USPH,27.255173,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
SAFT,12.7576,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
TRS,13.851009,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
PLUS,12.354343,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
PMT,8.313661,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
AZZ,16.362831,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
SXI,16.08866,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
PATK,11.555133,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
WMS,16.907408,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
GPI,10.988394,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
MGRC,19.731667,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
CSGS,14.213186,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
BHE,15.67755,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
LC,13.118929,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
NNI,19.58644,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
RUSHA,12.546386,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FBNC,13.62058,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
HFWA,12.465968,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
TILE,13.907285,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
KNSL,25.680779,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
CORT,41.642857,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
CBZ,23.322475,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
LADR,8.656,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
OCFC,10.888199,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
DOCU,20.991869,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
LNN,21.408594,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
EFSC,11.971365,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
RGR,14.881424,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ASTE,15.954725,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
DEA,87.76923,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SMPL,15.966981,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
FND,37.725,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
KAI,31.52174,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
BJ,25.701178,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
HASI,10.127414,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
APPF,41.66485,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
FDP,12.311787,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
SBSI,10.227916,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CNA,8.660341,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
MTRN,13.596027,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
SBCF,16.63125,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
AMWD,5.7874374,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
SJW,17.471336,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
TGI,31.198797,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
RMBS,24.387754,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
APOG,8.334694,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
HURN,20.070505,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
AMSF,19.246809,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
PRIM,18.258928,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
TMP,12.236408,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
